timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,start
464,0.0,20927870.0,105.5193,11869600.0,64.95247,0
465,0.0,20926720.0,105.5306,11868690.0,64.95248,0
466,0.0,20925570.0,105.5418,11867790.0,64.95248,0
467,0.0,20929020.0,105.5486,11866880.0,64.95249,0
468,0.0,20932460.0,105.5553,11865970.0,64.9525,0
469,0.0,20930170.0,105.5486,11865060.0,64.95251,0
470,0.0,20927870.0,105.5418,11864150.0,64.95251,0
471,0.0,20930170.0,105.5396,11862030.0,64.95253,0
472,0.0,20932460.0,105.5373,11859910.0,64.95254,0
473,0.0,20931890.0,105.5407,11857790.0,64.95255,0
474,0.0,20931310.0,105.5441,11855660.0,64.95255,0
475,0.0,20930740.0,105.5475,11853540.0,64.95256,0
476,0.0,20930170.0,105.5508,11851420.0,64.95257,0
477,0.0,20929590.0,105.5351,11849300.0,64.95258,0
478,0.0,20929020.0,105.5193,11847180.0,64.95258,0
479,0.0,20928440.0,105.5148,11845060.0,64.95259,0
480,0.0,20927870.0,105.5103,11842940.0,64.9526,0
481,0.0,20930170.0,105.5081,11840820.0,64.95261,0
482,0.0,20932460.0,105.5058,11841040.0,64.95262,0
483,0.0,20933040.0,105.5043,11841270.0,64.95263,0
484,0.0,20933610.0,105.5028,11841500.0,64.95264,0
485,0.0,20934190.0,105.5013,11841720.0,64.95264,0
486,0.0,20934760.0,105.4998,11841950.0,64.95265,0
487,0.0,20933610.0,105.4984,11842180.0,64.95266,0
488,0.0,20932460.0,105.4968,11842410.0,64.95267,0
489,0.0,20932660.0,105.5013,11842630.0,64.95267,0
490,0.0,20932850.0,105.5058,11842860.0,64.95268,0
491,0.0,20933040.0,105.5137,11843090.0,64.9527,0
492,0.0,20933230.0,105.5216,11843320.0,64.95271,0
493,0.0,20933420.0,105.5295,11843770.0,64.95271,0
494,0.0,20933610.0,105.5373,11844220.0,64.95272,0
495,0.0,20933800.0,105.5396,11844680.0,64.95273,0
496,0.0,20934000.0,105.5418,11845130.0,64.95274,0
497,0.0,20934190.0,105.5441,11845590.0,64.95274,0
498,0.0,20934380.0,105.5463,11846040.0,64.95275,0
499,0.0,20934570.0,105.5486,11846500.0,64.95276,0
500,0.0,20934760.0,105.5508,11846950.0,64.95277,0
501,0.0,20933610.0,105.5284,11847410.0,64.95278,0
502,0.0,20932460.0,105.5058,11847860.0,64.95279,0
503,0.0,20932750.0,105.4991,11848320.0,64.9528,0
504,0.0,20933040.0,105.4923,11848620.0,64.9528,0
505,0.0,20933330.0,105.4931,11848920.0,64.95281,0
506,0.0,20933610.0,105.4939,11849220.0,64.95282,0
507,0.0,20933900.0,105.4946,11849530.0,64.95283,0
508,0.0,20934190.0,105.4953,11849830.0,64.95284,0
509,0.0,20934480.0,105.4961,11850130.0,64.95284,0
510,0.0,20934760.0,105.4968,11850440.0,64.95285,0
511,0.0,20931310.0,105.4984,11850740.0,64.95287,0
512,0.0,20927870.0,105.4998,11851040.0,64.95287,0
513,0.0,20930170.0,105.5013,11851350.0,64.95288,0
514,0.0,20932460.0,105.5028,11851650.0,64.95289,0
515,0.0,20933610.0,105.5043,11851420.0,64.9529,0
516,0.0,20934760.0,105.5058,11851190.0,64.9529,0
517,0.0,20933610.0,105.5013,11850970.0,64.95291,0
518,0.0,20932460.0,105.4968,11850740.0,64.95292,0
519,0.0,20932850.0,105.4946,11850510.0,64.95293,0
520,0.0,20933230.0,105.4923,11850290.0,64.95293,0
521,0.0,20933610.0,105.4946,11850060.0,64.95295,0
522,0.0,20934000.0,105.4968,11849830.0,64.95296,0
523,0.0,20934380.0,105.4946,11849600.0,64.95296,0
524,0.0,20934760.0,105.4923,11849380.0,64.95297,0
525,0.0,20933610.0,105.4991,11849150.0,64.95298,0
526,0.0,20932460.0,105.5058,11849530.0,64.95299,0
527,0.0,20932850.0,105.4991,11849910.0,64.953,0
528,0.0,20933230.0,105.4923,11850290.0,64.953,0
529,0.0,20933610.0,105.4991,11850660.0,64.95301,0
530,0.0,20934000.0,105.5058,11851040.0,64.95302,0
531,0.0,20934380.0,105.5025,11851420.0,64.95303,0
532,0.0,20934760.0,105.4991,11851800.0,64.95304,0
533,0.0,20931310.0,105.4957,11852180.0,64.95305,0
534,0.0,20927870.0,105.4923,11852560.0,64.95306,0
535,0.0,20930170.0,105.4991,11852940.0,64.95306,0
536,0.0,20932460.0,105.5058,11853320.0,64.95307,0
537,0.0,20930170.0,105.5025,11853540.0,64.95308,0
538,0.0,20927870.0,105.4991,11853770.0,64.95309,0
539,0.0,20929590.0,105.4957,11854000.0,64.95309,0
540,0.0,20931310.0,105.4923,11854220.0,64.9531,0
541,0.0,20933040.0,105.4991,11854450.0,64.95311,0
542,0.0,20934760.0,105.5058,11854680.0,64.95312,0
543,0.0,20934190.0,105.5066,11854910.0,64.95313,0
544,0.0,20933610.0,105.5073,11855130.0,64.95314,0
545,0.0,20933040.0,105.5081,11855360.0,64.95315,0
546,0.0,20932460.0,105.5088,11855590.0,64.95316,0
547,0.0,20930170.0,105.5096,11855820.0,64.95316,0
548,0.0,20927870.0,105.5103,11855210.0,64.95317,0
549,0.0,20930170.0,105.5036,11854600.0,64.95318,0
550,0.0,20932460.0,105.4968,11854000.0,64.95319,0
551,0.0,20930170.0,105.5036,11853390.0,64.95319,0
552,0.0,20927870.0,105.5103,11852790.0,64.95321,0
553,0.0,20930170.0,105.5081,11852180.0,64.95322,0
554,0.0,20932460.0,105.5058,11851570.0,64.95322,0
555,0.0,20931890.0,105.5193,11850970.0,64.95323,0
556,0.0,20931310.0,105.5328,11850360.0,64.95324,0
557,0.0,20930740.0,105.5238,11849750.0,64.95325,0
558,0.0,20930170.0,105.5148,11849150.0,64.95325,0
559,0.0,20929590.0,105.5329,11847410.0,64.95326,0
560,0.0,20929020.0,105.5508,11845660.0,64.95327,0
561,0.0,20928440.0,105.5463,11843920.0,64.95328,0
562,0.0,20927870.0,105.5418,11842180.0,64.95329,0
563,0.0,20930170.0,105.543,11840440.0,64.9533,0
564,0.0,20932460.0,105.5441,11838690.0,64.95331,0
565,0.0,20931310.0,105.5452,11836950.0,64.95332,0
566,0.0,20930170.0,105.5463,11835210.0,64.95332,0
567,0.0,20929020.0,105.5475,11833470.0,64.95333,0
568,0.0,20927870.0,105.5486,11831720.0,64.95334,0
569,0.0,20930170.0,105.5497,11829980.0,64.95335,0
570,0.0,20932460.0,105.5508,11830590.0,64.95335,0
571,0.0,20933040.0,105.5463,11831190.0,64.95336,0
572,0.0,20933610.0,105.5418,11831800.0,64.95338,0
573,0.0,20934190.0,105.5452,11832410.0,64.95338,0
574,0.0,20934760.0,105.5486,11833010.0,64.95339,0
575,0.0,20933610.0,105.552,11833620.0,64.9534,0
576,0.0,20932460.0,105.5553,11834220.0,64.95341,0
577,0.0,20932000.0,105.5463,11834830.0,64.95341,0
578,0.0,20931540.0,105.5373,11835440.0,64.95342,0
579,0.0,20931080.0,105.5407,11836040.0,64.95343,0
580,0.0,20930620.0,105.5441,11836650.0,64.95344,0
581,0.0,20930170.0,105.5475,11837410.0,64.95345,0
582,0.0,20929710.0,105.5508,11838160.0,64.95346,0
583,0.0,20929250.0,105.5396,11838920.0,64.95347,0
584,0.0,20928790.0,105.5284,11839680.0,64.95348,0
585,0.0,20928330.0,105.5351,11840440.0,64.95348,0
586,0.0,20927870.0,105.5418,11841190.0,64.95349,0
587,0.0,20929020.0,105.5508,11841950.0,64.9535,0
588,0.0,20930170.0,105.5598,11842710.0,64.95351,0
589,0.0,20931310.0,105.5576,11843470.0,64.95351,0
590,0.0,20932460.0,105.5553,11844220.0,64.95352,0
591,0.0,20930170.0,105.5531,11844980.0,64.95353,0
592,0.0,20927870.0,105.5508,11844530.0,64.95354,0
593,0.0,20930170.0,105.5531,11844070.0,64.95355,0
594,0.0,20932460.0,105.5553,11843620.0,64.95356,0
595,0.0,20932460.0,105.5643,11843160.0,64.95357,0
596,0.0,20932460.0,105.5733,11842710.0,64.95358,0
597,0.0,20932460.0,105.5846,11842250.0,64.95358,0
598,0.0,20932460.0,105.5958,11841800.0,64.95359,0
599,0.0,20932460.0,105.5688,11841350.0,64.9536,0
600,0.0,20932460.0,105.5418,11840890.0,64.95361,0
601,0.0,20932460.0,105.5441,11840440.0,64.95361,0
602,0.0,20932460.0,105.5463,11839980.0,64.95362,0
603,0.0,20932460.0,105.5486,11840290.0,64.95364,0
604,0.0,20932460.0,105.5508,11840590.0,64.95364,0
605,0.0,20932460.0,105.5508,11840890.0,64.95365,0
606,0.0,20932460.0,105.5508,11841190.0,64.95366,0
607,0.0,20931310.0,105.5632,11841500.0,64.95367,0
608,0.0,20930170.0,105.5756,11841800.0,64.95367,0
609,0.0,20929020.0,105.588,11842100.0,64.95368,0
610,0.0,20927870.0,105.6003,11842410.0,64.95369,0
611,0.0,20928440.0,105.6026,11842710.0,64.9537,0
612,0.0,20929020.0,105.6048,11843010.0,64.9537,0
613,0.0,20929590.0,105.6037,11843320.0,64.95372,0
614,0.0,20930170.0,105.6026,11842710.0,64.95373,0
615,0.0,20930740.0,105.6015,11842100.0,64.95374,0
616,0.0,20931310.0,105.6003,11841500.0,64.95374,0
617,0.0,20931890.0,105.5936,11840890.0,64.95375,0
618,0.0,20932460.0,105.5868,11840290.0,64.95376,0
619,0.0,20932750.0,105.5936,11839680.0,64.95377,0
620,0.0,20933040.0,105.6003,11839070.0,64.95377,0
621,0.0,20933330.0,105.5981,11838470.0,64.95378,0
622,0.0,20933610.0,105.5958,11837860.0,64.95379,0
623,0.0,20933900.0,105.5913,11837250.0,64.9538,0
624,0.0,20934190.0,105.5868,11836650.0,64.95381,0
625,0.0,20934480.0,105.5936,11834600.0,64.95382,0
626,0.0,20934760.0,105.6003,11832560.0,64.95383,0
627,0.0,20933610.0,105.5936,11830510.0,64.95383,0
628,0.0,20932460.0,105.5868,11828470.0,64.95384,0
629,0.0,20931890.0,105.5936,11826420.0,64.95385,0
630,0.0,20931310.0,105.6003,11824380.0,64.95386,0
631,0.0,20930740.0,105.5981,11822330.0,64.95387,0
632,0.0,20930170.0,105.5958,11820290.0,64.95387,0
633,0.0,20929590.0,105.5846,11818240.0,64.95389,0
634,0.0,20929020.0,105.5733,11816190.0,64.9539,0
635,0.0,20928440.0,105.5621,11814150.0,64.9539,0
636,0.0,20927870.0,105.5508,11815210.0,64.95391,0
637,0.0,20929020.0,105.5493,11816270.0,64.95392,0
638,0.0,20930170.0,105.5479,11817330.0,64.95393,0
639,0.0,20931310.0,105.5463,11818390.0,64.95393,0
640,0.0,20932460.0,105.5448,11819450.0,64.95394,0
641,0.0,20932000.0,105.5434,11820510.0,64.95395,0
642,0.0,20931540.0,105.5418,11821570.0,64.95396,0
643,0.0,20931080.0,105.5486,11822630.0,64.95397,0
644,0.0,20930620.0,105.5553,11823690.0,64.95398,0
645,0.0,20930170.0,105.552,11824750.0,64.95399,0
646,0.0,20929710.0,105.5486,11825820.0,64.95399,0
647,0.0,20929250.0,105.5452,11829220.0,64.954,0
648,0.0,20928790.0,105.5418,11832630.0,64.95401,0
649,0.0,20928330.0,105.5351,11836040.0,64.95402,0
650,0.0,20927870.0,105.5284,11839450.0,64.95403,0
651,0.0,20930170.0,105.5396,11842860.0,64.95403,0
652,0.0,20932460.0,105.5508,11846270.0,64.95404,0
653,0.0,20930170.0,105.552,11849680.0,64.95406,0
654,0.0,20927870.0,105.5531,11853090.0,64.95406,0
655,0.0,20931310.0,105.5542,11856500.0,64.95407,0
656,0.0,20934760.0,105.5553,11859910.0,64.95408,0
657,0.0,20931310.0,105.5531,11863320.0,64.95409,0
658,0.0,20927870.0,105.5508,11861800.0,64.95409,0
659,0.0,20930170.0,105.5531,11860290.0,64.9541,0
660,0.0,20932460.0,105.5553,11858770.0,64.95411,0
661,0.0,20933610.0,105.5561,11857250.0,64.95412,0
662,0.0,20934760.0,105.5568,11855740.0,64.95412,0
663,0.0,20933610.0,105.5576,11854220.0,64.95414,0
664,0.0,20932460.0,105.5583,11852710.0,64.95415,0
665,0.0,20930930.0,105.5591,11851190.0,64.95415,0
666,0.0,20929400.0,105.5598,11849680.0,64.95416,0
667,0.0,20927870.0,105.5553,11848160.0,64.95417,0
668,0.0,20926340.0,105.5508,11846650.0,64.95418,0
669,0.0,20924800.0,105.5531,11845510.0,64.95419,0
670,0.0,20923270.0,105.5553,11844380.0,64.95419,0
671,0.0,20927870.0,105.5546,11843240.0,64.9542,0
672,0.0,20932460.0,105.5538,11842100.0,64.95421,0
673,0.0,20928440.0,105.5531,11840970.0,64.95422,0
674,0.0,20924420.0,105.5523,11839830.0,64.95423,0
675,0.0,20920400.0,105.5516,11838690.0,64.95424,0
676,0.0,20916380.0,105.5508,11837560.0,64.95425,0
677,0.0,20922120.0,105.552,11836420.0,64.95425,0
678,0.0,20927870.0,105.5531,11835290.0,64.95426,0
679,0.0,20929020.0,105.5542,11834150.0,64.95427,0
680,0.0,20930170.0,105.5553,11835740.0,64.95428,0
681,0.0,20931310.0,105.5565,11837330.0,64.95428,0
682,0.0,20932460.0,105.5576,11838920.0,64.95429,0
683,0.0,20924420.0,105.5587,11840510.0,64.9543,0
684,0.0,20916380.0,105.5598,11842100.0,64.95432,0
685,0.0,20919820.0,105.5576,11843690.0,64.95432,0
686,0.0,20923270.0,105.5553,11845290.0,64.95433,0
687,0.0,20927870.0,105.5756,11846880.0,64.95434,0
688,0.0,20932460.0,105.5958,11848470.0,64.95435,0
689,0.0,20930170.0,105.597,11850060.0,64.95435,0
690,0.0,20927870.0,105.5981,11851650.0,64.95436,0
691,0.0,20930170.0,105.5992,11852330.0,64.95437,0
692,0.0,20932460.0,105.6003,11853010.0,64.95438,0
693,0.0,20930740.0,105.5936,11853690.0,64.95438,0
694,0.0,20929020.0,105.5868,11854380.0,64.9544,0
695,0.0,20927290.0,105.5958,11855060.0,64.95441,0
696,0.0,20925570.0,105.6048,11855740.0,64.95441,0
697,0.0,20927870.0,105.6026,11856420.0,64.95442,0
698,0.0,20930170.0,105.6003,11857100.0,64.95443,0
699,0.0,20932460.0,105.5981,11857790.0,64.95444,0
700,0.0,20934760.0,105.5958,11858470.0,64.95444,0
701,0.0,20933610.0,105.5801,11859150.0,64.95445,0
702,0.0,20932460.0,105.5643,11857790.0,64.95446,0
703,0.0,20931700.0,105.5598,11856420.0,64.95447,0
704,0.0,20930930.0,105.5553,11855060.0,64.95448,0
705,0.0,20930170.0,105.5598,11853690.0,64.95449,0
706,0.0,20929400.0,105.5643,11852330.0,64.9545,0
707,0.0,20928630.0,105.5756,11850970.0,64.95451,0
708,0.0,20927870.0,105.5868,11849600.0,64.95451,0
709,0.0,20930170.0,105.5846,11848240.0,64.95452,0
710,0.0,20932460.0,105.5823,11846880.0,64.95453,0
711,0.0,20929020.0,105.5779,11845510.0,64.95454,0
712,0.0,20925570.0,105.5733,11844150.0,64.95454,0
713,0.0,20929020.0,105.5576,11843850.0,64.95455,0
714,0.0,20932460.0,105.5418,11843540.0,64.95457,0
715,0.0,20930170.0,105.5598,11843240.0,64.95457,0
716,0.0,20927870.0,105.5779,11842940.0,64.95458,0
717,0.0,20930170.0,105.5756,11842630.0,64.95459,0
718,0.0,20932460.0,105.5733,11842330.0,64.9546,0
719,0.0,20930170.0,105.5621,11842030.0,64.95461,0
720,0.0,20927870.0,105.5508,11841720.0,64.95461,0
721,0.0,20930170.0,105.5553,11841420.0,64.95462,0
722,0.0,20932460.0,105.5598,11841120.0,64.95463,0
723,0.0,20926720.0,105.5576,11840820.0,64.95464,0
724,0.0,20920970.0,105.5553,11842250.0,64.95465,0
725,0.0,20926720.0,105.5531,11843690.0,64.95466,0
726,0.0,20932460.0,105.5508,11845130.0,64.95467,0
727,0.0,20932460.0,105.5531,11846570.0,64.95467,0
728,0.0,20932460.0,105.5553,11848010.0,64.95468,0
729,0.0,20932460.0,105.5531,11849450.0,64.95469,0
730,0.0,20932460.0,105.5508,11850890.0,64.9547,0
731,0.0,20932460.0,105.5553,11852330.0,64.9547,0
732,0.0,20932460.0,105.5598,11853770.0,64.95471,0
733,0.0,20932460.0,105.5587,11855210.0,64.95472,0
734,0.0,20932460.0,105.5576,11856650.0,64.95473,0
735,0.0,20932460.0,105.5565,11856350.0,64.95474,0
736,0.0,20932460.0,105.5553,11856040.0,64.95475,0
737,0.0,20932460.0,105.5688,11855740.0,64.95476,0
738,0.0,20932460.0,105.5823,11855440.0,64.95477,0
739,0.0,20930170.0,105.5936,11855130.0,64.95477,0
740,0.0,20927870.0,105.6048,11854830.0,64.95478,0
741,0.0,20930170.0,105.6003,11854530.0,64.95479,0
742,0.0,20932460.0,105.5958,11854220.0,64.9548,0
743,0.0,20931700.0,105.6003,11853920.0,64.9548,0
744,0.0,20930930.0,105.6048,11853620.0,64.95482,0
745,0.0,20930170.0,105.5998,11853320.0,64.95483,0
746,0.0,20929400.0,105.5947,11853920.0,64.95483,0
747,0.0,20928630.0,105.5897,11854530.0,64.95484,0
748,0.0,20927870.0,105.5846,11855130.0,64.95485,0
749,0.0,20930170.0,105.5795,11855740.0,64.95486,0
750,0.0,20932460.0,105.5745,11856350.0,64.95486,0
751,0.0,20931310.0,105.5694,11856950.0,64.95487,0
752,0.0,20930170.0,105.5643,11857560.0,64.95488,0
753,0.0,20929020.0,105.5824,11858160.0,64.95489,0
754,0.0,20927870.0,105.6003,11858770.0,64.9549,0
755,0.0,20924420.0,105.5779,11859380.0,64.95491,0
756,0.0,20920970.0,105.5553,11859980.0,64.95492,0
757,0.0,20924420.0,105.5531,11860290.0,64.95493,0
758,0.0,20927870.0,105.5508,11860590.0,64.95493,0
759,0.0,20931310.0,105.5553,11860890.0,64.95494,0
760,0.0,20934760.0,105.5598,11861190.0,64.95495,0
761,0.0,20933610.0,105.5576,11861500.0,64.95496,0
762,0.0,20932460.0,105.5553,11861800.0,64.95496,0
763,0.0,20933610.0,105.5565,11862100.0,64.95497,0
764,0.0,20934760.0,105.5576,11862410.0,64.95498,0
765,0.0,20933610.0,105.5587,11862710.0,64.95499,0
766,0.0,20932460.0,105.5598,11863010.0,64.955,0
767,0.0,20932080.0,105.5628,11863320.0,64.95501,0
768,0.0,20931700.0,105.5658,11862790.0,64.95502,0
769,0.0,20931310.0,105.5688,11862250.0,64.95502,0
770,0.0,20930930.0,105.5718,11861720.0,64.95503,0
771,0.0,20930550.0,105.5749,11861190.0,64.95504,0
772,0.0,20930170.0,105.5779,11860660.0,64.95505,0
773,0.0,20929780.0,105.5869,11860130.0,64.95506,0
774,0.0,20929400.0,105.5958,11859600.0,64.95506,0
775,0.0,20929020.0,105.597,11859070.0,64.95508,0
776,0.0,20928630.0,105.5981,11858540.0,64.95509,0
777,0.0,20928250.0,105.5992,11858010.0,64.95509,0
778,0.0,20927870.0,105.6003,11857480.0,64.9551,0
779,0.0,20929020.0,105.6015,11857330.0,64.95511,0
780,0.0,20930170.0,105.6026,11857180.0,64.95512,0
781,0.0,20931310.0,105.6037,11857030.0,64.95512,0
782,0.0,20932460.0,105.6048,11856880.0,64.95513,0
783,0.0,20930170.0,105.6026,11856720.0,64.95514,0
784,0.0,20927870.0,105.6003,11856570.0,64.95515,0
785,0.0,20929020.0,105.5936,11856420.0,64.95516,0
786,0.0,20930170.0,105.5869,11856270.0,64.95517,0
787,0.0,20931310.0,105.5801,11856120.0,64.95518,0
788,0.0,20932460.0,105.5733,11855970.0,64.95518,0
789,0.0,20926720.0,105.5621,11855820.0,64.95519,0
790,0.0,20920970.0,105.5508,11854680.0,64.9552,0
791,0.0,20923850.0,105.552,11853540.0,64.95521,0
792,0.0,20926720.0,105.5531,11852410.0,64.95522,0
793,0.0,20929590.0,105.5542,11851270.0,64.95522,0
794,0.0,20932460.0,105.5553,11850130.0,64.95523,0
795,0.0,20930170.0,105.5598,11849000.0,64.95525,0
796,0.0,20927870.0,105.5643,11847860.0,64.95525,0
797,0.0,20930170.0,105.5598,11846720.0,64.95526,0
798,0.0,20932460.0,105.5553,11845590.0,64.95527,0
799,0.0,20930170.0,105.5531,11844450.0,64.95528,0
800,0.0,20927870.0,105.5508,11843320.0,64.95528,0
801,0.0,20927870.0,105.5508,11842630.0,64.95529,0
802,0.0,20927870.0,105.5508,11841950.0,64.9553,0
803,0.0,20928630.0,105.552,11841270.0,64.95531,0
804,0.0,20929400.0,105.5531,11840590.0,64.95531,0
805,0.0,20930170.0,105.5542,11839910.0,64.95533,0
806,0.0,20930930.0,105.5553,11839220.0,64.95534,0
807,0.0,20931700.0,105.5591,11838540.0,64.95535,0
808,0.0,20932460.0,105.5628,11837860.0,64.95535,0
809,0.0,20933610.0,105.5666,11837180.0,64.95536,0
810,0.0,20934760.0,105.5703,11836500.0,64.95537,0
811,0.0,20930170.0,105.5741,11835820.0,64.95538,0
812,0.0,20925570.0,105.5779,11836950.0,64.95538,0
813,0.0,20929020.0,105.5816,11838090.0,64.95539,0
814,0.0,20932460.0,105.5854,11839220.0,64.9554,0
815,0.0,20930170.0,105.5891,11840360.0,64.95541,0
816,0.0,20927870.0,105.5928,11841500.0,64.95542,0
817,0.0,20930170.0,105.5966,11842630.0,64.95543,0
818,0.0,20932460.0,105.6003,11843770.0,64.95544,0
819,0.0,20931700.0,105.5869,11844910.0,64.95544,0
820,0.0,20930930.0,105.5733,11846040.0,64.95545,0
821,0.0,20930170.0,105.5869,11847180.0,64.95546,0
822,0.0,20929400.0,105.6003,11848320.0,64.95547,0
823,0.0,20928630.0,105.5981,11848540.0,64.95547,0
824,0.0,20927870.0,105.5958,11848770.0,64.95548,0
825,0.0,20930170.0,105.6026,11849000.0,64.9555,0
826,0.0,20932460.0,105.6093,11849220.0,64.95551,0
827,0.0,20933040.0,105.606,11849450.0,64.95551,0
828,0.0,20933610.0,105.6026,11849680.0,64.95552,0
829,0.0,20934190.0,105.5992,11849910.0,64.95553,0
830,0.0,20934760.0,105.5958,11850130.0,64.95554,0
831,0.0,20933610.0,105.5981,11850360.0,64.95554,0
832,0.0,20932460.0,105.6003,11850590.0,64.95555,0
833,0.0,20926720.0,105.5801,11850820.0,64.95556,0
834,0.0,20920970.0,105.5598,11849750.0,64.95557,0
835,0.0,20923270.0,105.5779,11848690.0,64.95558,0
836,0.0,20925570.0,105.5958,11847630.0,64.95559,0
837,0.0,20930170.0,105.597,11846570.0,64.9556,0
838,0.0,20934760.0,105.5981,11845510.0,64.9556,0
839,0.0,20927870.0,105.5992,11844450.0,64.95561,0
840,0.0,20920970.0,105.6003,11843390.0,64.95562,0
841,0.0,20926720.0,105.5992,11842330.0,64.95563,0
842,0.0,20932460.0,105.5981,11841270.0,64.95564,0
843,0.0,20931700.0,105.597,11840210.0,64.95564,0
844,0.0,20930930.0,105.5958,11839150.0,64.95565,0
845,0.0,20930170.0,105.5981,11839450.0,64.95566,0
846,0.0,20929400.0,105.6003,11839750.0,64.95567,0
847,0.0,20928630.0,105.5981,11840060.0,64.95568,0
848,0.0,20927870.0,105.5958,11840360.0,64.95569,0
849,0.0,20931310.0,105.5733,11840660.0,64.9557,0
850,0.0,20934760.0,105.5508,11840970.0,64.9557,0
851,0.0,20933040.0,105.552,11841270.0,64.95571,0
852,0.0,20931310.0,105.5531,11841570.0,64.95572,0
853,0.0,20929590.0,105.5542,11841880.0,64.95573,0
854,0.0,20927870.0,105.5553,11842180.0,64.95573,0
855,0.0,20929020.0,105.5756,11842480.0,64.95574,0
856,0.0,20930170.0,105.5958,11844150.0,64.95576,0
857,0.0,20931310.0,105.5846,11845820.0,64.95576,0
858,0.0,20932460.0,105.5733,11847480.0,64.95577,0
859,0.0,20930740.0,105.5621,11849150.0,64.95578,0
860,0.0,20929020.0,105.5508,11850820.0,64.95579,0
861,0.0,20927290.0,105.5531,11852480.0,64.9558,0
862,0.0,20925570.0,105.5553,11854150.0,64.9558,0
863,0.0,20923270.0,105.5531,11855820.0,64.95581,0
864,0.0,20920970.0,105.5508,11857480.0,64.95582,0
865,0.0,20918670.0,105.5486,11859150.0,64.95583,0
866,0.0,20916380.0,105.5463,11860820.0,64.95584,0
867,0.0,20922120.0,105.5441,11859530.0,64.95585,0
868,0.0,20927870.0,105.5418,11858240.0,64.95586,0
869,0.0,20930170.0,105.5486,11856950.0,64.95586,0
870,0.0,20932460.0,105.5553,11855660.0,64.95587,0
871,0.0,20930170.0,105.5576,11854380.0,64.95588,0
872,0.0,20927870.0,105.5598,11853090.0,64.95589,0
873,0.0,20920970.0,105.5553,11851800.0,64.95589,0
874,0.0,20914080.0,105.5508,11850510.0,64.9559,0
875,0.0,20918670.0,105.5493,11849220.0,64.95591,0
876,0.0,20923270.0,105.5479,11847940.0,64.95592,0
877,0.0,20927870.0,105.5463,11846650.0,64.95593,0
878,0.0,20932460.0,105.5448,11844530.0,64.95594,0
879,0.0,20929020.0,105.5434,11842410.0,64.95595,0
880,0.0,20925570.0,105.5418,11840290.0,64.95596,0
881,0.0,20920970.0,105.5486,11838160.0,64.95596,0
882,0.0,20916380.0,105.5553,11836040.0,64.95597,0
883,0.0,20922120.0,105.5542,11833920.0,64.95598,0
884,0.0,20927870.0,105.5531,11831800.0,64.95599,0
885,0.0,20930170.0,105.552,11829680.0,64.95599,0
886,0.0,20932460.0,105.5508,11827560.0,64.95601,0
887,0.0,20930450.0,105.5486,11825440.0,64.95602,0
888,0.0,20928440.0,105.5463,11823320.0,64.95602,0
889,0.0,20926430.0,105.5441,11825130.0,64.95603,0
890,0.0,20924420.0,105.5418,11826950.0,64.95604,0
891,0.0,20922410.0,105.5486,11828770.0,64.95605,0
892,0.0,20920400.0,105.5553,11830590.0,64.95605,0
893,0.0,20918390.0,105.5486,11832410.0,64.95606,0
894,0.0,20916380.0,105.5418,11834220.0,64.95607,0
895,0.0,20914080.0,105.5441,11836040.0,64.95608,0
896,0.0,20911780.0,105.5463,11837860.0,64.95609,0
897,0.0,20919820.0,105.5486,11839680.0,64.9561,0
898,0.0,20927870.0,105.5508,11841500.0,64.95611,0
899,0.0,20930170.0,105.5531,11843320.0,64.95612,0
900,0.0,20932460.0,105.5553,11844830.0,64.95612,0
901,0.0,20931310.0,105.5542,11846350.0,64.95613,0
902,0.0,20930170.0,105.5531,11847860.0,64.95614,0
903,0.0,20929020.0,105.552,11849380.0,64.95615,0
