timestamp,P-PDG,P-TPT,T-TPT,start
666,26494490.0,13985690.0,109.9862,0
667,26494490.0,13985730.0,109.9862,0
668,26494500.0,13985770.0,109.9863,0
669,26494500.0,13985820.0,109.9864,0
670,26494500.0,13985860.0,109.9865,0
671,26494500.0,13985900.0,109.9866,0
672,26494510.0,13985940.0,109.9866,0
673,26494450.0,13985980.0,109.9867,0
674,26494390.0,13986030.0,109.9868,0
675,26494340.0,13986070.0,109.9869,0
676,26494280.0,13986110.0,109.987,0
677,26494230.0,13986160.0,109.9871,0
678,26494170.0,13986200.0,109.9871,0
679,26494110.0,13986240.0,109.9872,0
680,26494060.0,13986280.0,109.9873,0
681,26494000.0,13986330.0,109.9874,0
682,26493940.0,13986370.0,109.9875,0
683,26493890.0,13986410.0,109.9876,0
684,26493930.0,13986450.0,109.9876,0
685,26493980.0,13986500.0,109.9877,0
686,26494020.0,13986540.0,109.9878,0
687,26494060.0,13986580.0,109.9879,0
688,26494110.0,13986620.0,109.988,0
689,26494150.0,13986670.0,109.9881,0
690,26494200.0,13986710.0,109.9882,0
691,26494240.0,13986750.0,109.9882,0
692,26494280.0,13986790.0,109.9883,0
693,26494330.0,13986840.0,109.9884,0
694,26494370.0,13986880.0,109.9885,0
695,26494400.0,13986920.0,109.9886,0
696,26494430.0,13986960.0,109.9887,0
697,26494450.0,13987010.0,109.9887,0
698,26494480.0,13987050.0,109.9888,0
699,26494510.0,13987090.0,109.9889,0
700,26494540.0,13987140.0,109.989,0
701,26494570.0,13987180.0,109.9891,0
702,26494600.0,13987220.0,109.9892,0
703,26494620.0,13987260.0,109.9892,0
704,26494650.0,13987310.0,109.9893,0
705,26494680.0,13987350.0,109.9894,0
706,26494660.0,13987390.0,109.9895,0
707,26494650.0,13987430.0,109.9896,0
708,26494640.0,13987480.0,109.9897,0
709,26494620.0,13987520.0,109.9897,0
710,26494600.0,13987560.0,109.9898,0
711,26494590.0,13987600.0,109.9899,0
712,26494570.0,13987650.0,109.99,0
713,26494560.0,13987690.0,109.9901,0
714,26494550.0,13987730.0,109.9902,0
715,26494530.0,13987770.0,109.9902,0
716,26494520.0,13987820.0,109.9903,0
717,26494500.0,13987740.0,109.9917,0
718,26494490.0,13987660.0,109.9931,0
719,26494480.0,13987590.0,109.9945,0
720,26494470.0,13987510.0,109.9958,0
721,26494450.0,13987430.0,109.9972,0
722,26494440.0,13987360.0,109.9986,0
723,26494430.0,13987280.0,109.9999,0
724,26494420.0,13987200.0,110.0013,0
725,26494400.0,13987130.0,110.0027,0
726,26494390.0,13987050.0,110.0041,0
727,26494380.0,13986980.0,110.0054,0
728,26494370.0,13986900.0,110.0068,0
729,26494370.0,13986820.0,110.0082,0
730,26494360.0,13986740.0,110.0096,0
731,26494360.0,13986670.0,110.0109,0
732,26494350.0,13986590.0,110.0123,0
733,26494350.0,13986510.0,110.0137,0
734,26494340.0,13986440.0,110.0151,0
735,26494340.0,13986360.0,110.0164,0
736,26494330.0,13986290.0,110.0178,0
737,26494330.0,13986210.0,110.0192,0
738,26494320.0,13986130.0,110.0206,0
739,26494320.0,13986050.0,110.0197,0
740,26494320.0,13985980.0,110.0187,0
741,26494330.0,13985900.0,110.0178,0
742,26494330.0,13985820.0,110.0169,0
743,26494330.0,13985750.0,110.016,0
744,26494330.0,13985670.0,110.0151,0
745,26494340.0,13985600.0,110.0142,0
746,26494340.0,13985520.0,110.0132,0
747,26494340.0,13985440.0,110.0123,0
748,26494340.0,13985370.0,110.0114,0
749,26494350.0,13985290.0,110.0105,0
750,26494330.0,13985210.0,110.0096,0
751,26494320.0,13985130.0,110.0087,0
752,26494310.0,13985060.0,110.0077,0
753,26494300.0,13984980.0,110.0068,0
754,26494290.0,13984910.0,110.0059,0
755,26494280.0,13984830.0,110.005,0
756,26494270.0,13984750.0,110.0041,0
757,26494260.0,13984680.0,110.0032,0
758,26494250.0,13984600.0,110.0022,0
759,26494240.0,13984520.0,110.0013,0
760,26494230.0,13984450.0,110.0004,0
761,26494240.0,13984370.0,109.9995,0
762,26494260.0,13984290.0,109.9986,0
763,26494270.0,13984220.0,109.9977,0
764,26494290.0,13984140.0,109.9967,0
765,26494310.0,13984060.0,109.9958,0
766,26494330.0,13983990.0,109.9949,0
767,26494340.0,13983910.0,109.994,0
768,26494360.0,13983830.0,109.9931,0
769,26494380.0,13983760.0,109.9922,0
770,26494390.0,13983680.0,109.9912,0
771,26494410.0,13983600.0,109.9903,0
772,26494430.0,13983650.0,109.9902,0
773,26494460.0,13983710.0,109.99,0
774,26494490.0,13983760.0,109.9898,0
775,26494510.0,13983810.0,109.9897,0
776,26494530.0,13983860.0,109.9895,0
777,26494560.0,13983910.0,109.9893,0
778,26494580.0,13983960.0,109.9892,0
779,26494610.0,13984010.0,109.989,0
780,26494640.0,13984060.0,109.9888,0
781,26494660.0,13984110.0,109.9887,0
782,26494680.0,13984160.0,109.9885,0
783,26494640.0,13984210.0,109.9883,0
784,26494600.0,13984270.0,109.9882,0
785,26494560.0,13984320.0,109.988,0
786,26494510.0,13984370.0,109.9878,0
787,26494470.0,13984420.0,109.9877,0
788,26494430.0,13984470.0,109.9875,0
789,26494380.0,13984520.0,109.9873,0
790,26494340.0,13984570.0,109.9872,0
791,26494300.0,13984620.0,109.987,0
792,26494260.0,13984680.0,109.9868,0
793,26494210.0,13984730.0,109.9867,0
794,26494160.0,13984780.0,109.9865,0
795,26494110.0,13984830.0,109.9863,0
796,26494060.0,13984880.0,109.9862,0
797,26494000.0,13984930.0,109.986,0
798,26493950.0,13984980.0,109.9858,0
799,26493900.0,13985030.0,109.9856,0
800,26493840.0,13985080.0,109.9855,0
801,26493790.0,13985130.0,109.9853,0
802,26493740.0,13985190.0,109.9852,0
803,26493690.0,13985240.0,109.985,0
804,26493630.0,13985290.0,109.9848,0
805,26493660.0,13985340.0,109.9851,0
806,26493700.0,13985390.0,109.9853,0
807,26493730.0,13985440.0,109.9856,0
808,26493760.0,13985490.0,109.9858,0
809,26493790.0,13985540.0,109.9861,0
810,26493820.0,13985590.0,109.9863,0
811,26493850.0,13985640.0,109.9866,0
812,26493880.0,13985700.0,109.9868,0
813,26493910.0,13985750.0,109.9871,0
814,26493950.0,13985800.0,109.9873,0
815,26493980.0,13985850.0,109.9876,0
816,26493990.0,13985900.0,109.9878,0
817,26494000.0,13985950.0,109.9881,0
818,26494010.0,13986000.0,109.9883,0
819,26494020.0,13986050.0,109.9886,0
820,26494030.0,13986100.0,109.9888,0
821,26494040.0,13986160.0,109.9891,0
822,26494050.0,13986210.0,109.9893,0
823,26494060.0,13986260.0,109.9896,0
824,26494070.0,13986310.0,109.9898,0
825,26494080.0,13986360.0,109.9901,0
826,26494090.0,13986410.0,109.9903,0
827,26494150.0,13986500.0,109.9901,0
828,26494200.0,13986580.0,109.9898,0
829,26494250.0,13986670.0,109.9896,0
830,26494300.0,13986750.0,109.9893,0
831,26494350.0,13986840.0,109.9891,0
832,26494410.0,13986920.0,109.9888,0
833,26494460.0,13987010.0,109.9886,0
834,26494510.0,13987090.0,109.9883,0
835,26494560.0,13987180.0,109.9881,0
836,26494610.0,13987260.0,109.9878,0
837,26494670.0,13987350.0,109.9876,0
838,26494610.0,13987430.0,109.9873,0
839,26494550.0,13987520.0,109.9871,0
840,26494490.0,13987600.0,109.9868,0
841,26494430.0,13987690.0,109.9866,0
842,26494380.0,13987770.0,109.9863,0
843,26494310.0,13987860.0,109.9861,0
844,26494260.0,13987940.0,109.9858,0
845,26494200.0,13988030.0,109.9856,0
846,26494140.0,13988110.0,109.9853,0
847,26494080.0,13988200.0,109.9851,0
848,26494020.0,13988280.0,109.9848,0
849,26494020.0,13988370.0,109.9846,0
850,26494010.0,13988460.0,109.9843,0
851,26494000.0,13988540.0,109.9841,0
852,26493990.0,13988620.0,109.9838,0
853,26493980.0,13988710.0,109.9836,0
854,26493970.0,13988800.0,109.9833,0
855,26493960.0,13988880.0,109.9831,0
856,26493950.0,13988970.0,109.9828,0
857,26493950.0,13989050.0,109.9826,0
858,26493940.0,13989140.0,109.9823,0
859,26493930.0,13989220.0,109.9821,0
860,26493920.0,13989180.0,109.9834,0
861,26493920.0,13989140.0,109.9847,0
862,26493920.0,13989090.0,109.9861,0
863,26493910.0,13989050.0,109.9874,0
864,26493910.0,13989010.0,109.9887,0
865,26493910.0,13988970.0,109.9901,0
866,26493900.0,13988920.0,109.9914,0
867,26493900.0,13988880.0,109.9927,0
868,26493900.0,13988840.0,109.9941,0
869,26493890.0,13988800.0,109.9954,0
870,26493890.0,13988750.0,109.9967,0
871,26493910.0,13988710.0,109.9981,0
872,26493920.0,13988670.0,109.9994,0
873,26493940.0,13988630.0,110.0007,0
874,26493960.0,13988580.0,110.0021,0
875,26493980.0,13988540.0,110.0034,0
876,26493990.0,13988500.0,110.0047,0
877,26494010.0,13988460.0,110.0061,0
878,26494020.0,13988410.0,110.0074,0
879,26494040.0,13988370.0,110.0087,0
880,26494060.0,13988330.0,110.0101,0
881,26494080.0,13988290.0,110.0114,0
882,26494100.0,13988240.0,110.0127,0
883,26494130.0,13988200.0,110.0141,0
884,26494160.0,13988160.0,110.0154,0
885,26494180.0,13988110.0,110.0167,0
886,26494210.0,13988070.0,110.0181,0
887,26494230.0,13988030.0,110.0194,0
888,26494260.0,13987990.0,110.0207,0
889,26494280.0,13987950.0,110.0221,0
890,26494310.0,13987900.0,110.0234,0
891,26494340.0,13987860.0,110.0247,0
892,26494360.0,13987820.0,110.0261,0
893,26494350.0,13987730.0,110.0257,0
894,26494340.0,13987650.0,110.0254,0
895,26494330.0,13987560.0,110.0251,0
896,26494310.0,13987480.0,110.0247,0
897,26494300.0,13987390.0,110.0244,0
898,26494290.0,13987310.0,110.0241,0
899,26494280.0,13987220.0,110.0237,0
900,26494270.0,13987140.0,110.0234,0
901,26494250.0,13987050.0,110.0231,0
902,26494240.0,13986970.0,110.0227,0
903,26494230.0,13986880.0,110.0224,0
904,26494230.0,13986800.0,110.0221,0
905,26494230.0,13986710.0,110.0217,0
906,26494230.0,13986630.0,110.0214,0
907,26494220.0,13986540.0,110.0211,0
908,26494220.0,13986450.0,110.0207,0
909,26494220.0,13986370.0,110.0204,0
910,26494220.0,13986280.0,110.0201,0
911,26494220.0,13986200.0,110.0197,0
912,26494220.0,13986110.0,110.0194,0
913,26494210.0,13986030.0,110.0191,0
914,26494210.0,13985940.0,110.0187,0
915,26494120.0,13985860.0,110.0184,0
916,26494030.0,13985770.0,110.0181,0
917,26493940.0,13985690.0,110.0177,0
918,26493850.0,13985600.0,110.0174,0
919,26493760.0,13985520.0,110.0171,0
920,26493670.0,13985430.0,110.0167,0
921,26493580.0,13985350.0,110.0164,0
922,26493490.0,13985260.0,110.0161,0
923,26493400.0,13985180.0,110.0157,0
924,26493310.0,13985090.0,110.0154,0
925,26493220.0,13985010.0,110.0151,0
926,26493220.0,13985070.0,110.0138,0
927,26493230.0,13985130.0,110.0126,0
928,26493230.0,13985200.0,110.0113,0
929,26493230.0,13985260.0,110.0101,0
930,26493230.0,13985330.0,110.0088,0
931,26493240.0,13985390.0,110.0076,0
932,26493240.0,13985450.0,110.0063,0
933,26493240.0,13985520.0,110.0051,0
934,26493250.0,13985580.0,110.0038,0
935,26493250.0,13985640.0,110.0026,0
936,26493250.0,13985710.0,110.0013,0
937,26492950.0,13985770.0,110.0001,0
938,26492650.0,13985840.0,109.9988,0
939,26492350.0,13985900.0,109.9976,0
940,26492050.0,13985960.0,109.9963,0
941,26491750.0,13986030.0,109.9951,0
942,26491450.0,13986090.0,109.9938,0
943,26491150.0,13986160.0,109.9926,0
944,26490850.0,13986220.0,109.9913,0
945,26490550.0,13986280.0,109.9901,0
946,26490250.0,13986350.0,109.9888,0
947,26489950.0,13986410.0,109.9876,0
948,26490240.0,13986450.0,109.9875,0
949,26490540.0,13986500.0,109.9874,0
950,26490830.0,13986540.0,109.9873,0
951,26491130.0,13986580.0,109.9872,0
952,26491420.0,13986620.0,109.9871,0
953,26491720.0,13986670.0,109.9871,0
954,26492010.0,13986710.0,109.987,0
955,26492310.0,13986750.0,109.9869,0
956,26492610.0,13986790.0,109.9868,0
957,26492900.0,13986840.0,109.9867,0
958,26493190.0,13986880.0,109.9866,0
959,26493200.0,13986920.0,109.9866,0
960,26493210.0,13986960.0,109.9865,0
961,26493220.0,13987010.0,109.9864,0
962,26493230.0,13987050.0,109.9863,0
963,26493230.0,13987090.0,109.9862,0
964,26493240.0,13987140.0,109.9862,0
965,26493250.0,13987180.0,109.9861,0
966,26493260.0,13987220.0,109.986,0
967,26493260.0,13987260.0,109.9859,0
968,26493270.0,13987310.0,109.9858,0
969,26493280.0,13987350.0,109.9857,0
970,26493300.0,13987390.0,109.9856,0
971,26493310.0,13987430.0,109.9856,0
972,26493320.0,13987480.0,109.9855,0
973,26493340.0,13987520.0,109.9854,0
974,26493350.0,13987560.0,109.9853,0
975,26493370.0,13987600.0,109.9852,0
976,26493380.0,13987650.0,109.9852,0
977,26493390.0,13987690.0,109.9851,0
978,26493410.0,13987730.0,109.985,0
979,26493420.0,13987770.0,109.9849,0
980,26493440.0,13987820.0,109.9848,0
981,26493510.0,13987770.0,109.9849,0
982,26493580.0,13987730.0,109.985,0
983,26493650.0,13987690.0,109.9851,0
984,26493720.0,13987650.0,109.9852,0
985,26493790.0,13987600.0,109.9852,0
986,26493850.0,13987560.0,109.9853,0
987,26493920.0,13987520.0,109.9854,0
988,26493990.0,13987480.0,109.9855,0
989,26494060.0,13987430.0,109.9856,0
990,26494130.0,13987390.0,109.9856,0
991,26494200.0,13987350.0,109.9857,0
992,26494200.0,13987310.0,109.9858,0
993,26494200.0,13987260.0,109.9859,0
994,26494200.0,13987220.0,109.986,0
995,26494200.0,13987180.0,109.9861,0
996,26494200.0,13987140.0,109.9862,0
997,26494200.0,13987090.0,109.9862,0
998,26494200.0,13987050.0,109.9863,0
999,26494200.0,13987010.0,109.9864,0
1000,26494200.0,13986960.0,109.9865,0
1001,26494200.0,13986920.0,109.9866,0
1002,26494200.0,13986880.0,109.9866,0
1003,26494140.0,13986840.0,109.9867,0
1004,26494090.0,13986790.0,109.9868,0
1005,26494030.0,13986750.0,109.9869,0
1006,26493980.0,13986710.0,109.987,0
1007,26493920.0,13986670.0,109.9871,0
1008,26493870.0,13986620.0,109.9871,0
1009,26493810.0,13986580.0,109.9872,0
1010,26493760.0,13986540.0,109.9873,0
1011,26493700.0,13986500.0,109.9874,0
1012,26493650.0,13986450.0,109.9875,0
1013,26493590.0,13986410.0,109.9876,0
1014,26493590.0,13986470.0,109.9876,0
1015,26493590.0,13986540.0,109.9877,0
1016,26493590.0,13986600.0,109.9878,0
1017,26493590.0,13986670.0,109.9878,0
1018,26493590.0,13986730.0,109.9879,0
1019,26493580.0,13986790.0,109.9879,0
1020,26493580.0,13986860.0,109.988,0
1021,26493580.0,13986920.0,109.9881,0
1022,26493580.0,13986990.0,109.9881,0
1023,26493580.0,13987050.0,109.9882,0
1024,26493570.0,13987110.0,109.9883,0
1025,26493630.0,13987180.0,109.9883,0
1026,26493680.0,13987240.0,109.9884,0
1027,26493740.0,13987310.0,109.9884,0
1028,26493790.0,13987370.0,109.9885,0
1029,26493850.0,13987430.0,109.9886,0
1030,26493900.0,13987500.0,109.9886,0
1031,26493960.0,13987560.0,109.9887,0
1032,26494010.0,13987630.0,109.9888,0
1033,26494070.0,13987690.0,109.9888,0
1034,26494120.0,13987750.0,109.9889,0
1035,26494180.0,13987820.0,109.9889,0
1036,26494180.0,13987790.0,109.989,0
1037,26494190.0,13987760.0,109.9891,0
1038,26494200.0,13987730.0,109.9891,0
1039,26494210.0,13987700.0,109.9892,0
1040,26494210.0,13987680.0,109.9893,0
1041,26494220.0,13987650.0,109.9893,0
1042,26494230.0,13987620.0,109.9894,0
1043,26494240.0,13987590.0,109.9894,0
1044,26494240.0,13987560.0,109.9895,0
1045,26494250.0,13987530.0,109.9896,0
1046,26494260.0,13987500.0,109.9896,0
1047,26494240.0,13987480.0,109.9897,0
1048,26494230.0,13987450.0,109.9898,0
1049,26494220.0,13987420.0,109.9898,0
1050,26494200.0,13987390.0,109.9899,0
1051,26494190.0,13987360.0,109.9899,0
1052,26494170.0,13987340.0,109.99,0
1053,26494160.0,13987310.0,109.9901,0
1054,26494140.0,13987280.0,109.9901,0
1055,26494130.0,13987250.0,109.9902,0
1056,26494120.0,13987220.0,109.9903,0
1057,26494100.0,13987190.0,109.9903,0
1058,26494080.0,13987160.0,109.9904,0
1059,26494060.0,13987140.0,109.9904,0
1060,26494050.0,13987110.0,109.9905,0
1061,26494030.0,13987080.0,109.9906,0
1062,26494010.0,13987050.0,109.9906,0
1063,26493990.0,13987020.0,109.9907,0
1064,26493980.0,13986990.0,109.9908,0
1065,26493960.0,13986970.0,109.9908,0
1066,26493940.0,13986940.0,109.9909,0
1067,26493920.0,13986910.0,109.9909,0
1068,26493900.0,13986880.0,109.991,0
1069,26493860.0,13986850.0,109.9911,0
1070,26493820.0,13986820.0,109.9911,0
1071,26493780.0,13986800.0,109.9912,0
1072,26493730.0,13986770.0,109.9913,0
1073,26493700.0,13986740.0,109.9913,0
1074,26493650.0,13986710.0,109.9914,0
1075,26493610.0,13986680.0,109.9914,0
1076,26493570.0,13986650.0,109.9915,0
1077,26493530.0,13986630.0,109.9916,0
1078,26493490.0,13986600.0,109.9916,0
1079,26493440.0,13986570.0,109.9917,0
1080,26493510.0,13986540.0,109.9918,0
1081,26493580.0,13986510.0,109.9918,0
1082,26493650.0,13986480.0,109.9919,0
1083,26493720.0,13986450.0,109.9919,0
1084,26493790.0,13986430.0,109.992,0
1085,26493850.0,13986400.0,109.9921,0
1086,26493920.0,13986370.0,109.9921,0
1087,26493990.0,13986340.0,109.9922,0
1088,26494060.0,13986310.0,109.9923,0
1089,26494130.0,13986280.0,109.9923,0
1090,26494200.0,13986260.0,109.9924,0
1091,26494270.0,13986230.0,109.9924,0
1092,26494340.0,13986200.0,109.9925,0
1093,26494410.0,13986170.0,109.9926,0
1094,26494480.0,13986140.0,109.9926,0
1095,26494550.0,13986110.0,109.9927,0
1096,26494620.0,13986090.0,109.9928,0
1097,26494690.0,13986060.0,109.9928,0
1098,26494760.0,13986030.0,109.9929,0
1099,26494830.0,13986000.0,109.993,0
1100,26494910.0,13985970.0,109.993,0
1101,26494980.0,13985940.0,109.9931,0
1102,26494950.0,13985910.0,109.9929,0
1103,26494920.0,13985890.0,109.9927,0
1104,26494890.0,13985860.0,109.9926,0
1105,26494860.0,13985830.0,109.9924,0
1106,26494830.0,13985800.0,109.9922,0
1107,26494800.0,13985770.0,109.9921,0
1108,26494770.0,13985750.0,109.9919,0
1109,26494740.0,13985720.0,109.9917,0
1110,26494710.0,13985690.0,109.9916,0
1111,26494680.0,13985660.0,109.9914,0
1112,26494650.0,13985630.0,109.9912,0
1113,26494630.0,13985600.0,109.9911,0
1114,26494610.0,13985570.0,109.9909,0
1115,26494590.0,13985550.0,109.9907,0
1116,26494570.0,13985520.0,109.9906,0
1117,26494560.0,13985490.0,109.9904,0
1118,26494530.0,13985460.0,109.9902,0
1119,26494520.0,13985430.0,109.9901,0
1120,26494500.0,13985400.0,109.9899,0
1121,26494480.0,13985380.0,109.9897,0
1122,26494460.0,13985350.0,109.9896,0
1123,26494440.0,13985320.0,109.9894,0
1124,26494420.0,13985290.0,109.9892,0
1125,26494390.0,13985260.0,109.9891,0
1126,26494360.0,13985230.0,109.9889,0
1127,26494330.0,13985210.0,109.9887,0
1128,26494300.0,13985180.0,109.9886,0
1129,26494270.0,13985150.0,109.9884,0
1130,26494250.0,13985120.0,109.9882,0
1131,26494220.0,13985090.0,109.9881,0
1132,26494190.0,13985060.0,109.9879,0
1133,26494160.0,13985040.0,109.9877,0
1134,26494130.0,13985010.0,109.9876,0
1135,26494130.0,13985130.0,109.9898,0
1136,26494120.0,13985260.0,109.9921,0
1137,26494110.0,13985390.0,109.9943,0
1138,26494100.0,13985520.0,109.9966,0
1139,26494090.0,13985650.0,109.9988,0
1140,26494090.0,13985770.0,110.0011,0
1141,26494080.0,13985900.0,110.0033,0
1142,26494070.0,13986030.0,110.0056,0
1143,26494060.0,13986160.0,110.0078,0
1144,26494050.0,13986280.0,110.0101,0
1145,26494040.0,13986410.0,110.0123,0
1146,26494050.0,13986540.0,110.0146,0
1147,26494050.0,13986670.0,110.0168,0
1148,26494060.0,13986800.0,110.0191,0
1149,26494060.0,13986920.0,110.0213,0
1150,26494070.0,13987050.0,110.0236,0
1151,26494070.0,13987180.0,110.0258,0
1152,26494080.0,13987310.0,110.0281,0
1153,26494080.0,13987430.0,110.0303,0
1154,26494090.0,13987560.0,110.0326,0
1155,26494090.0,13987690.0,110.0348,0
1156,26494100.0,13987820.0,110.0371,0
1157,26494150.0,13987690.0,110.0371,0
1158,26494200.0,13987560.0,110.0372,0
1159,26494260.0,13987430.0,110.0373,0
1160,26494310.0,13987310.0,110.0374,0
1161,26494370.0,13987180.0,110.0375,0
1162,26494420.0,13987050.0,110.0376,0
1163,26494470.0,13986920.0,110.0376,0
1164,26494530.0,13986800.0,110.0377,0
1165,26494580.0,13986670.0,110.0378,0
1166,26494630.0,13986540.0,110.0379,0
1167,26494690.0,13986410.0,110.038,0
1168,26494650.0,13986290.0,110.0381,0
1169,26494610.0,13986160.0,110.0381,0
1170,26494570.0,13986030.0,110.0382,0
1171,26494530.0,13985900.0,110.0383,0
1172,26494500.0,13985770.0,110.0384,0
1173,26494460.0,13985650.0,110.0385,0
1174,26494420.0,13985520.0,110.0386,0
1175,26494380.0,13985390.0,110.0386,0
1176,26494350.0,13985260.0,110.0387,0
1177,26494310.0,13985130.0,110.0388,0
1178,26494270.0,13985010.0,110.0389,0
1179,26494280.0,13984880.0,110.039,0
1180,26494300.0,13984750.0,110.0391,0
1181,26494310.0,13984630.0,110.0391,0
1182,26494320.0,13984500.0,110.0392,0
1183,26494340.0,13984370.0,110.0393,0
1184,26494350.0,13984240.0,110.0394,0
1185,26494360.0,13984110.0,110.0395,0
1186,26494380.0,13983990.0,110.0396,0
1187,26494390.0,13983860.0,110.0396,0
1188,26494400.0,13983730.0,110.0397,0
1189,26494420.0,13983600.0,110.0398,0
1190,26494360.0,13983730.0,110.039,0
1191,26494310.0,13983860.0,110.0381,0
1192,26494250.0,13983990.0,110.0373,0
1193,26494200.0,13984110.0,110.0365,0
1194,26494140.0,13984240.0,110.0356,0
1195,26494090.0,13984370.0,110.0348,0
1196,26494030.0,13984500.0,110.034,0
1197,26493980.0,13984630.0,110.0331,0
1198,26493930.0,13984750.0,110.0323,0
1199,26493870.0,13984880.0,110.0315,0
1200,26493820.0,13985010.0,110.0306,0
1201,26493880.0,13985130.0,110.0298,0
1202,26493940.0,13985260.0,110.029,0
1203,26493990.0,13985390.0,110.0281,0
1204,26494060.0,13985520.0,110.0273,0
1205,26494110.0,13985650.0,110.0265,0
1206,26494170.0,13985770.0,110.0256,0
1207,26494230.0,13985900.0,110.0248,0
1208,26494290.0,13986030.0,110.024,0
1209,26494350.0,13986160.0,110.0231,0
1210,26494410.0,13986290.0,110.0223,0
1211,26494470.0,13986410.0,110.0215,0
1212,26494460.0,13986540.0,110.0206,0
1213,26494450.0,13986670.0,110.0198,0
1214,26494440.0,13986800.0,110.019,0
